symbol,ex_date,event,factor,source,verdict,measured_open,measured_close,persistence
NCL,2025-10-08,REVERSE_SPLIT,0.125,inband,corroborated,0.1319,0.134,persistent
NCMI,2023-08-04,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1057,0.111,persistent
NCNA,2024-04-16,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0433,0.0433,persistent
NCNA,2025-08-11,REVERSE_SPLIT,0.005,yahoo,drifted,0.0056,0.0071,persistent
NCPL,2024-08-02,REVERSE_SPLIT,0.014286,yahoo,drifted,0.0142,0.0179,persistent
NCRA,2026-07-07,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.027,0.0306,persistent
NCT,2026-04-02,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0331,0.0369,persistent
NCTY,2023-10-02,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1118,0.1118,persistent
NCV,2025-02-10,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2491,0.2502,persistent
NCZ,2025-02-10,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2477,0.2508,persistent
NDAQ,2022-08-29,FORWARD_SPLIT,3.0,yahoo,corroborated,3.0267,3.0586,persistent
NDLS,2026-02-18,REVERSE_SPLIT,0.125,yahoo,corroborated,0.1217,0.1318,persistent
NDRA,2022-12-09,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
NDRA,2024-08-20,REVERSE_SPLIT,0.02,yahoo,not-corroborated,0.0325,0.0488,persistent
NDRA,2024-11-07,REVERSE_SPLIT,0.028571,yahoo,drifted,0.0354,0.0364,persistent
NEBX,2026-06-03,FORWARD_SPLIT,3.0,yahoo,corroborated,3.0193,3.3516,persistent
NEGG,2025-04-07,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0516,0.0516,persistent
NEPT,2022-06-13,REVERSE_SPLIT,0.043478,inband,drifted,0.0342,0.0345,persistent
NEPT,2023-09-08,REVERSE_SPLIT,0.025,inband,corroborated,0.0269,0.0262,persistent
NERV,2022-06-21,REVERSE_SPLIT,0.125,yahoo,corroborated,0.1424,0.1439,persistent
NESR,2024-10-22,REVERSE_SPLIT,0.259259,inband,corroborated,0.2794,0.2868,persistent
NEUP,2024-12-24,REVERSE_SPLIT,0.0833333333333,yahoo,no-prev-bar,,,
NEW,2022-01-31,REVERSE_SPLIT,0.12,inband,corroborated,0.132,0.1088,persistent
NEXI,2023-10-19,REVERSE_SPLIT,0.04,yahoo,ex-date-absent,,,
NEXM,2025-06-20,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
NEXR,2023-11-03,REVERSE_SPLIT,0.142857142857,yahoo,ex-date-absent,,,
NEXR,2025-06-16,REVERSE_SPLIT,0.0588235294118,yahoo,ex-date-absent,,,
NEXR,2026-02-17,REVERSE_SPLIT,0.0714285714286,yahoo,ex-date-absent,,,
NEXR,2026-07-31,REVERSE_SPLIT,0.090909,yahoo,corroborated,0.1075,0.1083,persistent
NFLX,2025-11-17,FORWARD_SPLIT,10.0,yahoo,corroborated,10.0011,10.0845,persistent
NFYS,2024-03-25,FORWARD_SPLIT,1.5,inband,drifted,0.9991,1.0018,bad-open-print
NGNE,2023-09-25,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
NGNE,2023-12-19,REVERSE_SPLIT,0.25,yahoo,ex-date-absent,,,
NIKI,2023-01-23,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
NIKI,2026-07-20,REVERSE_SPLIT,0.1,yahoo,no-prev-bar,,,
NINE,2026-03-31,REVERSE_SPLIT,0.02,inband,not-corroborated,0.0569,0.0569,persistent
NIPG,2026-07-06,REVERSE_SPLIT,0.0333333333333,yahoo,ex-date-absent,,,
NISN,2023-05-18,REVERSE_SPLIT,0.1,inband,corroborated,0.1074,0.1059,persistent
NITO,2025-09-22,REVERSE_SPLIT,0.028571,inband,corroborated,0.0267,0.0279,persistent
NIVF,2025-02-11,REVERSE_SPLIT,0.047619,inband,corroborated,0.057,0.0593,persistent
NIVF,2025-05-05,REVERSE_SPLIT,0.1,yahoo,corroborated,0.077,0.0829,persistent
NIVF,2025-08-04,REVERSE_SPLIT,0.2,yahoo,corroborated,0.178,0.1704,persistent
NIVF,2025-12-01,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1922,0.1717,persistent
NIVF,2026-01-26,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3517,0.2791,persistent
NIVF,2026-03-16,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2351,0.2351,persistent
NIVF,2026-07-06,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3363,0.3054,persistent
NIVF,2026-09-01,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3248,0.3346,persistent
NIXX,2023-08-25,REVERSE_SPLIT,0.0666666666667,yahoo,ex-date-absent,,,
NKLA,2024-06-25,REVERSE_SPLIT,0.037037,inband,corroborated,0.0342,0.0369,persistent
NKTR,2025-06-09,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0638,0.0768,persistent
NLSP,2024-09-27,REVERSE_SPLIT,0.025,inband,corroborated,0.0297,0.0217,persistent
NLY,2022-09-26,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2509,0.2743,persistent
NMAD,2023-06-05,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
NMHI,2024-11-21,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.0336,0.031,persistent
NMTC,2026-04-16,REVERSE_SPLIT,0.166667,yahoo,corroborated,0.1623,0.1623,persistent
NMTR,2022-10-18,REVERSE_SPLIT,0.055556,inband,corroborated,0.0481,0.0614,persistent
NOBL,2026-05-28,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9995,1.999,persistent
NORW,2021-11-01,REVERSE_SPLIT,0.470588,inband,ex-date-absent,,,
NOTE,2025-09-02,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0881,0.0838,persistent
NOW,2025-12-18,FORWARD_SPLIT,5.0,yahoo,corroborated,5.0182,5.101,persistent
NRBO,2023-12-21,REVERSE_SPLIT,0.137931,inband,ex-date-absent,,,
NRDY,2026-08-19,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0715,0.0647,persistent
NRGD,2022-04-11,REVERSE_SPLIT,0.02,inband,corroborated,0.0184,0.0187,persistent
NRGD,2022-12-02,REVERSE_SPLIT,0.1,inband,corroborated,0.1009,0.0971,persistent
NRGD,2026-02-24,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1954,0.1954,persistent
NRIM,2025-09-23,FORWARD_SPLIT,4.0,yahoo,corroborated,3.913,4.0133,persistent
NRO,2025-01-23,FORWARD_SPLIT,1.048,yahoo,corroborated,1.0501,1.0409,persistent
NRXP,2024-04-02,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1107,0.1072,persistent
NSSC,2022-01-05,FORWARD_SPLIT,2.0,yahoo,corroborated,2.0085,2.105,persistent
NTCL,2026-07-06,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0165,0.0195,persistent
NTRB,2022-08-12,FORWARD_SPLIT,1.166,yahoo,corroborated,1.0599,0.9876,persistent
NTRP,2023-09-22,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
NUKK,2024-10-24,REVERSE_SPLIT,0.12,inband,corroborated,0.1063,0.1084,persistent
NURO,2023-11-22,REVERSE_SPLIT,0.130435,inband,corroborated,0.159,0.159,persistent
NUTX,2024-04-10,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0638,0.0789,persistent
NUTX,2024-07-03,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1032,0.1094,persistent
NUWE,2022-12-12,REVERSE_SPLIT,0.01,yahoo,corroborated,0.0119,0.0107,persistent
NUWE,2024-06-28,REVERSE_SPLIT,0.028571,yahoo,corroborated,0.027,0.0251,persistent
NUWE,2025-07-07,REVERSE_SPLIT,0.02381,yahoo,corroborated,0.027,0.0283,persistent
NUWE,2026-06-26,REVERSE_SPLIT,0.028571,yahoo,corroborated,0.027,0.0278,persistent
NUZE,2022-12-29,REVERSE_SPLIT,0.028571,inband,corroborated,0.029,0.0273,persistent
NVA,2025-10-29,FORWARD_SPLIT,5.0,yahoo,corroborated,4.408,4.6466,persistent
NVCN,2022-04-29,REVERSE_SPLIT,0.041667,inband,corroborated,0.0466,0.0454,persistent
NVCT,2024-04-17,FORWARD_SPLIT,1.481481,inband,drifted,1.0514,1.0373,bad-open-print
NVD,2024-11-04,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0414,0.0404,persistent
NVDA,2024-06-10,FORWARD_SPLIT,10.0,yahoo,corroborated,10.0107,9.9301,persistent
NVDD,2025-09-29,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1015,0.102,persistent
NVDL,2024-03-13,FORWARD_SPLIT,6.0,yahoo,corroborated,5.8633,6.1317,persistent
NVDL,2026-06-26,FORWARD_SPLIT,3.0,yahoo,corroborated,3.0634,3.1212,persistent
NVDQ,2024-07-16,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3364,0.3205,persistent
NVDQ,2025-10-29,REVERSE_SPLIT,0.05,yahoo,corroborated,0.054,0.0532,persistent
NVDS,2023-08-09,REVERSE_SPLIT,0.2,yahoo,not-corroborated,0.9975,0.9446,bad-open-print
NVDS,2023-08-15,REVERSE_SPLIT,0.2,yahoo,corroborated,0.203,0.201,persistent
NVDS,2024-04-03,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1977,0.1982,persistent
NVDS,2025-10-21,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3318,0.3293,persistent
NVDX,2024-07-16,FORWARD_SPLIT,10.0,yahoo,corroborated,10.0325,10.2511,persistent
NVEE,2024-10-11,FORWARD_SPLIT,4.0,inband,corroborated,4.0203,3.9489,persistent
NVIV,2022-04-27,REVERSE_SPLIT,0.045455,inband,corroborated,0.0436,0.0436,persistent
NVNI,2025-10-06,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1023,0.1025,persistent
NVNO,2026-01-20,REVERSE_SPLIT,0.028571,yahoo,corroborated,0.0292,0.0298,persistent
NVO,2023-09-20,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9752,1.9746,persistent
NVOS,2023-11-07,REVERSE_SPLIT,0.1,yahoo,drifted,0.0973,0.0788,persistent
NVOX,2025-12-09,REVERSE_SPLIT,0.125,yahoo,corroborated,0.1283,0.1276,persistent
NVVE,2024-01-22,REVERSE_SPLIT,0.025,yahoo,corroborated,0.0275,0.0293,persistent
NVVE,2024-09-17,REVERSE_SPLIT,0.1,yahoo,corroborated,0.119,0.1187,persistent
NVVE,2025-12-15,REVERSE_SPLIT,0.025,yahoo,corroborated,0.022,0.0262,persistent
NVVE,2026-07-06,REVERSE_SPLIT,0.055556,yahoo,corroborated,0.052,0.0653,persistent
NVX,2026-08-27,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1077,0.1133,persistent
NWG,2022-08-30,REVERSE_SPLIT,0.928,yahoo,ex-date-absent,,,
NWTG,2024-07-30,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
NWTG,2025-03-17,REVERSE_SPLIT,0.0333333333333,yahoo,no-prev-bar,,,
NXL,2026-08-31,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.0299,0.0299,persistent
NXPL,2026-04-13,REVERSE_SPLIT,0.1,yahoo,corroborated,0.099,0.0891,persistent
NXTC,2025-07-14,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0802,0.0802,persistent
NXTD,2021-10-18,REVERSE_SPLIT,0.1,inband,drifted,0.1123,0.1263,persistent
NXTP,2023-01-06,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
NXTS,2023-10-06,REVERSE_SPLIT,0.142857142857,yahoo,ex-date-absent,,,
NXTS,2025-09-22,REVERSE_SPLIT,0.0285714285714,yahoo,ex-date-absent,,,
NXTS,2026-04-08,REVERSE_SPLIT,0.142857,yahoo,corroborated,0.1394,0.1598,persistent
NXTT,2025-09-16,REVERSE_SPLIT,0.005,yahoo,drifted,0.0061,0.0063,persistent
NXTT,2026-08-10,REVERSE_SPLIT,0.01,yahoo,corroborated,0.0095,0.0092,persistent
NXU,2023-05-15,FORWARD_SPLIT,23.333333,inband,drifted,8.0208,18.3712,persistent
NXU,2025-03-31,REVERSE_SPLIT,0.052632,inband,corroborated,0.0545,0.0571,persistent
NXXT,2023-04-27,REVERSE_SPLIT,0.125,yahoo,ex-date-absent,,,
NXXT,2024-07-25,REVERSE_SPLIT,0.4,yahoo,ex-date-absent,,,
NYC,2023-01-12,REVERSE_SPLIT,0.125,inband,corroborated,0.1289,0.1092,persistent
NYMT,2023-03-09,REVERSE_SPLIT,0.257143,inband,corroborated,0.2508,0.2614,persistent
NZAC,2022-04-22,FORWARD_SPLIT,4.0,yahoo,ex-date-absent,,,
O,2021-11-15,FORWARD_SPLIT,1.032,yahoo,corroborated,1.0221,1.0225,persistent
OARK,2025-12-02,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
OBLG,2023-01-04,REVERSE_SPLIT,0.08,inband,drifted,0.0551,0.0559,persistent
OBSV,2022-07-27,FORWARD_SPLIT,5.2,inband,drifted,4.05,4.0796,persistent
OBT,2025-01-13,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9293,1.936,persistent
OCFT,2022-12-12,REVERSE_SPLIT,0.103448,inband,corroborated,0.102,0.1007,persistent
OCG,2023-10-18,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1882,0.1882,persistent
OCG,2026-01-16,REVERSE_SPLIT,0.004545,yahoo,corroborated,0.0043,0.0055,persistent
OCG,2026-04-27,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.283,0.2984,persistent
OCSL,2023-01-23,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3351,0.3326,persistent
OCTO,2024-08-16,REVERSE_SPLIT,0.193548,inband,corroborated,0.2305,0.2166,persistent
OCX,2023-07-25,REVERSE_SPLIT,0.043478,inband,corroborated,0.0439,0.0439,persistent
ODC,2025-01-06,FORWARD_SPLIT,2.0,yahoo,corroborated,2.0043,2.1086,persistent
ODFL,2024-03-28,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9707,1.9485,persistent
OESX,2025-08-22,REVERSE_SPLIT,0.1,yahoo,ex-date-absent,,,
OFAL,2026-07-31,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0988,0.0988,persistent
OGC,2025-06-23,REVERSE_SPLIT,0.333333333333,yahoo,ex-date-absent,,,
OGEN,2023-01-23,REVERSE_SPLIT,0.016667,yahoo,corroborated,0.0181,0.0186,persistent
OGEN,2025-06-03,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.0227,0.0378,persistent
OGG,2022-05-04,REVERSE_SPLIT,0.333333333333,yahoo,ex-date-absent,,,
OGI,2023-07-07,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2679,0.2431,persistent
OILD,2022-12-02,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0997,0.0983,persistent
OILD,2026-02-24,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0974,0.0999,persistent
OIO,2026-04-24,REVERSE_SPLIT,0.333333,yahoo,not-corroborated,0.3758,0.7542,persistent
OKLS,2026-03-23,REVERSE_SPLIT,0.333333,inband,corroborated,0.364,0.3644,persistent
OKUR,2024-10-07,REVERSE_SPLIT,0.1,yahoo,no-prev-bar,,,
OLB,2024-05-06,REVERSE_SPLIT,0.1,yahoo,drifted,0.1025,0.1319,persistent
OLMA,2025-04-11,REVERSE_SPLIT,0.7,inband,drifted,0.9757,0.9084,persistent
OLOX,2023-09-28,FORWARD_SPLIT,2.133,yahoo,ex-date-absent,,,
OLOX,2024-05-02,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
OLOX,2025-09-08,REVERSE_SPLIT,0.015625,yahoo,ex-date-absent,,,
OLOX,2026-05-08,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0979,0.1014,persistent
OM,2025-03-20,REVERSE_SPLIT,0.066667,yahoo,drifted,0.0586,0.0493,persistent
OMH,2025-03-10,REVERSE_SPLIT,0.1,inband,not-corroborated,0.1749,0.1672,persistent
OMH,2026-08-31,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0184,0.0211,persistent
OMIC,2024-06-26,REVERSE_SPLIT,0.033333,inband,corroborated,0.0339,0.0331,persistent
ONCO,2024-09-24,REVERSE_SPLIT,0.025,yahoo,drifted,0.0231,0.0189,persistent
ONCO,2025-06-13,REVERSE_SPLIT,0.011765,yahoo,drifted,0.0149,0.0151,persistent
ONCO,2026-03-25,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1776,0.1672,persistent
ONCO,2026-05-21,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0906,0.0917,persistent
ONCS,2022-11-09,REVERSE_SPLIT,0.06,inband,ex-date-absent,,,
ONCT,2024-01-08,REVERSE_SPLIT,0.05,inband,corroborated,0.0573,0.0573,persistent
ONE,2022-01-24,REVERSE_SPLIT,0.047619,inband,corroborated,0.0629,0.0414,persistent
ONFO,2026-08-10,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0186,0.0186,persistent
ONON,2022-09-29,REVERSE_SPLIT,0.516129,inband,not-corroborated,1.0223,1.0353,bad-open-print
ONTX,2026-06-25,REVERSE_SPLIT,0.030769,inband,corroborated,0.0339,0.0304,persistent
ONVO,2025-03-21,REVERSE_SPLIT,0.086957,inband,corroborated,0.0764,0.0958,persistent
OPAD,2023-06-13,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0666,0.0622,persistent
OPAD,2026-06-09,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1039,0.1061,persistent
OPEX,2026-03-10,REVERSE_SPLIT,0.333333333333,yahoo,ex-date-absent,,,
OPGN,2023-01-05,REVERSE_SPLIT,0.052632,inband,corroborated,0.0554,0.0614,persistent
OPGN,2024-05-20,REVERSE_SPLIT,0.109375,inband,corroborated,0.1043,0.1103,persistent
OPPJ,2023-08-10,FORWARD_SPLIT,2.0,yahoo,ex-date-absent,,,
OPTN,2024-12-31,REVERSE_SPLIT,0.064516,inband,corroborated,0.0622,0.0634,persistent
ORBS,2024-08-16,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
ORC,2022-08-31,REVERSE_SPLIT,0.2,yahoo,corroborated,0.1985,0.1997,persistent
ORCX,2026-03-20,REVERSE_SPLIT,0.333333,yahoo,corroborated,0.3487,0.3625,persistent
ORGN,2026-03-20,REVERSE_SPLIT,0.033333,inband,corroborated,0.0333,0.0377,persistent
ORGS,2024-09-25,REVERSE_SPLIT,0.1,yahoo,corroborated,0.0862,0.0855,persistent
ORIO,2023-08-14,REVERSE_SPLIT,0.333333333333,yahoo,ex-date-absent,,,
ORKA,2024-09-03,REVERSE_SPLIT,0.0833333333333,yahoo,no-prev-bar,,,
ORKT,2025-09-29,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2492,0.2492,persistent
ORLY,2025-06-10,FORWARD_SPLIT,15.0,yahoo,corroborated,14.9584,14.7071,persistent
ORTX,2023-03-10,REVERSE_SPLIT,0.096774,inband,corroborated,0.1101,0.1108,persistent
OSCX,2026-03-23,REVERSE_SPLIT,0.25,yahoo,ex-date-absent,,,
OST,2024-12-31,REVERSE_SPLIT,0.1,yahoo,drifted,0.0746,0.076,persistent
OST,2025-08-05,REVERSE_SPLIT,0.04,yahoo,corroborated,0.036,0.0353,persistent
OTLK,2024-03-14,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0565,0.0601,persistent
OTLY,2025-02-18,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0503,0.0571,persistent
OTMO,2023-08-04,REVERSE_SPLIT,0.066667,inband,corroborated,0.0653,0.0646,persistent
OTRK,2023-07-28,REVERSE_SPLIT,0.181818,inband,corroborated,0.1504,0.1565,persistent
OTRK,2024-09-23,REVERSE_SPLIT,0.07,inband,corroborated,0.0635,0.0656,persistent
OUST,2023-04-21,REVERSE_SPLIT,0.1,yahoo,corroborated,0.102,0.1075,persistent
OUT,2025-01-17,REVERSE_SPLIT,0.976,yahoo,corroborated,0.9561,0.9334,persistent
OWLT,2023-07-10,REVERSE_SPLIT,0.071429,yahoo,corroborated,0.0729,0.0689,persistent
OXLC,2025-09-08,REVERSE_SPLIT,0.2,yahoo,corroborated,0.2112,0.2047,persistent
PAAI,2022-02-09,REVERSE_SPLIT,0.0454545454545,yahoo,ex-date-absent,,,
PALI,2022-11-16,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0188,0.024,persistent
PALI,2024-04-08,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0626,0.0566,persistent
PALL,2026-05-18,FORWARD_SPLIT,5.0,yahoo,corroborated,5.0399,5.0359,persistent
PAMT,2022-03-30,FORWARD_SPLIT,2.0,yahoo,ex-date-absent,,,
PANW,2022-09-14,FORWARD_SPLIT,3.0,yahoo,corroborated,2.9933,3.0147,persistent
PANW,2024-12-16,FORWARD_SPLIT,2.0,yahoo,corroborated,1.9875,1.9409,persistent
PAPL,2025-07-16,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
PARA,2024-09-19,REVERSE_SPLIT,0.02,yahoo,not-corroborated,0.9773,1.01,bad-open-print
PARA,2025-07-08,REVERSE_SPLIT,0.1,yahoo,not-corroborated,0.9976,0.9921,bad-open-print
PARA,2026-05-08,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
PASG,2025-07-14,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0574,0.0599,persistent
PATK,2024-12-16,FORWARD_SPLIT,1.5,yahoo,corroborated,1.4994,1.5256,persistent
PAVM,2023-12-07,REVERSE_SPLIT,0.066667,yahoo,corroborated,0.0736,0.07,persistent
PAVM,2026-01-02,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.0345,0.0352,persistent
PAVS,2022-10-11,REVERSE_SPLIT,0.05,yahoo,ex-date-absent,,,
PAVS,2025-12-18,REVERSE_SPLIT,0.01,yahoo,corroborated,0.0077,0.0082,persistent
PAVS,2026-03-31,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0671,0.0715,persistent
PAVS,2026-06-29,REVERSE_SPLIT,0.01,yahoo,corroborated,0.0085,0.0119,persistent
PBL,2025-05-06,FORWARD_SPLIT,1.5,inband,ex-date-absent,,,
PBLA,2023-01-13,REVERSE_SPLIT,0.025,yahoo,corroborated,0.0273,0.0275,persistent
PBLA,2023-06-01,REVERSE_SPLIT,0.033333,yahoo,corroborated,0.0284,0.0342,persistent
PBLA,2024-01-18,REVERSE_SPLIT,0.05,yahoo,drifted,0.0609,0.0647,persistent
PBM,2024-11-26,REVERSE_SPLIT,0.013333,yahoo,corroborated,0.0125,0.0133,persistent
PBM,2025-05-05,REVERSE_SPLIT,0.125,yahoo,corroborated,0.1195,0.116,persistent
PBM,2026-01-20,REVERSE_SPLIT,0.16,yahoo,ex-date-absent,,,
PBM,2026-02-02,REVERSE_SPLIT,0.16,yahoo,corroborated,0.1525,0.1676,persistent
PBTS,2023-09-22,REVERSE_SPLIT,0.1125,inband,not-corroborated,0.1728,0.1814,persistent
PC,2025-07-22,REVERSE_SPLIT,0.111111,yahoo,corroborated,0.1152,0.1097,persistent
PCAR,2023-02-08,FORWARD_SPLIT,1.5,yahoo,corroborated,1.4994,1.5319,persistent
PCI,2025-08-07,REVERSE_SPLIT,0.40625,inband,ex-date-absent,,,
PCLA,2026-01-26,REVERSE_SPLIT,0.0333333333333,yahoo,ex-date-absent,,,
PCSA,2024-01-22,REVERSE_SPLIT,0.05,yahoo,not-corroborated,0.0692,0.0895,persistent
PCSA,2025-12-17,REVERSE_SPLIT,0.04,yahoo,not-corroborated,0.0226,0.018,persistent
PDC,2024-05-16,REVERSE_SPLIT,0.2,yahoo,ex-date-absent,,,
PDLB,2022-01-28,FORWARD_SPLIT,1.395,yahoo,corroborated,1.4242,1.4242,persistent
PDYN,2023-07-06,REVERSE_SPLIT,0.166666666667,yahoo,ex-date-absent,,,
PED,2026-03-13,REVERSE_SPLIT,0.05,yahoo,corroborated,0.0482,0.0421,persistent
PEGA,2025-06-23,FORWARD_SPLIT,2.0,yahoo,corroborated,2.0111,1.9866,persistent
PEGY,2024-10-17,REVERSE_SPLIT,0.02,inband,corroborated,0.0206,0.0179,persistent
PEI,2022-06-16,REVERSE_SPLIT,0.055556,inband,corroborated,0.0587,0.0495,persistent
PENG,2022-02-02,FORWARD_SPLIT,2.0,yahoo,ex-date-absent,,,
PETZ,2022-06-14,REVERSE_SPLIT,0.05,yahoo,drifted,0.0449,0.0629,persistent
PFSA,2026-02-09,REVERSE_SPLIT,0.013333,yahoo,drifted,0.0166,0.0188,persistent
PFSA,2026-07-07,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0386,0.0385,persistent
PFSA,2026-08-17,REVERSE_SPLIT,0.25,yahoo,drifted,0.165,0.199,persistent
PGY,2024-03-08,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0836,0.0821,persistent
PHGE,2024-08-26,REVERSE_SPLIT,0.1,yahoo,corroborated,0.1026,0.1004,persistent
PHGE,2025-11-25,REVERSE_SPLIT,0.052632,yahoo,corroborated,0.0556,0.0503,persistent
PHIO,2023-01-26,REVERSE_SPLIT,0.083333,yahoo,corroborated,0.0793,0.0737,persistent
PHIO,2024-07-05,REVERSE_SPLIT,0.111111,yahoo,corroborated,0.1167,0.1135,persistent
PHUN,2024-02-27,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0195,0.0212,persistent
PIII,2025-04-14,REVERSE_SPLIT,0.02,yahoo,corroborated,0.022,0.022,persistent
PIPR,2026-03-24,FORWARD_SPLIT,4.0,yahoo,corroborated,3.9897,4.0508,persistent
PIRS,2024-04-23,REVERSE_SPLIT,0.0125,inband,corroborated,0.0135,0.0126,persistent
PIXY,2022-09-01,REVERSE_SPLIT,0.0125,inband,not-corroborated,0.0087,0.0065,persistent
PIXY,2023-10-16,REVERSE_SPLIT,0.043478,inband,corroborated,0.0493,0.0524,persistent
PLAG,2024-06-03,REVERSE_SPLIT,0.1,yahoo,drifted,0.1529,0.1256,persistent
PLRZ,2025-05-27,REVERSE_SPLIT,0.004,yahoo,drifted,0.0049,0.0053,persistent
PLRZ,2025-11-28,REVERSE_SPLIT,0.166667,yahoo,corroborated,0.1534,0.1495,persistent
PLTZ,2025-12-09,REVERSE_SPLIT,0.25,yahoo,corroborated,0.2461,0.2505,persistent
PLUR,2024-04-01,REVERSE_SPLIT,0.125,yahoo,corroborated,0.1377,0.1437,persistent
PLUS,2021-12-14,FORWARD_SPLIT,2.0,yahoo,corroborated,2.0421,2.0775,persistent
PMAX,2025-10-06,REVERSE_SPLIT,0.125,yahoo,drifted,0.1213,0.0971,persistent
PMAX,2026-04-17,REVERSE_SPLIT,0.1,yahoo,drifted,0.0912,0.0797,persistent
PME,2022-12-22,REVERSE_SPLIT,0.7,inband,ex-date-absent,,,
PMI,2026-08-03,REVERSE_SPLIT,0.02,yahoo,corroborated,0.0164,0.0174,persistent
PMN,2022-06-28,REVERSE_SPLIT,0.0166666666667,yahoo,ex-date-absent,,,
PMN,2025-11-28,REVERSE_SPLIT,0.04,yahoo,corroborated,0.0451,0.0441,persistent
PN,2026-04-13,REVERSE_SPLIT,0.05,yahoo,drifted,0.074,0.0684,persistent
PNQI,2023-07-17,FORWARD_SPLIT,5.0,yahoo,corroborated,5.0197,4.9849,persistent
POAI,2023-04-24,REVERSE_SPLIT,0.061538,inband,corroborated,0.0558,0.0577,persistent
POAI,2025-09-30,REVERSE_SPLIT,0.064516,inband,drifted,0.0789,0.0904,persistent
POCI,2022-11-02,REVERSE_SPLIT,0.333333333333,yahoo,ex-date-absent,,,
